"","ID","NBC","knn","RF","XGBoost","Linear_SVM","SVM_RBF"
"14000",14000,"1","1","1","1","1","1"
"14001",14001,"1","1","1","1","1","1"
"14002",14002,"0","0","0","0","0","0"
"14003",14003,"0","0","0","0","0","0"
"14004",14004,"1","1","1","1","1","1"
"14005",14005,"0","0","0","0","0","0"
"14006",14006,"1","1","1","1","1","1"
"14007",14007,"1","1","1","1","1","1"
"14008",14008,"0","1","0","1","0","1"
"14009",14009,"0","0","0","0","0","0"
"14010",14010,"1","1","1","1","1","1"
"14011",14011,"0","0","0","0","0","0"
"14012",14012,"0","0","0","0","0","0"
"14013",14013,"0","0","0","0","0","0"
"14014",14014,"0","0","0","0","0","0"
"14015",14015,"1","1","1","1","1","1"
"14016",14016,"0","1","0","0","0","0"
"14017",14017,"1","0","0","1","1","1"
"14018",14018,"0","0","0","0","0","0"
"14019",14019,"1","1","1","1","1","1"
"14020",14020,"0","0","0","0","0","0"
"14021",14021,"1","1","1","1","1","1"
"14022",14022,"0","0","0","0","0","0"
"14023",14023,"0","0","0","0","0","0"
"14024",14024,"0","0","0","0","0","0"
"14025",14025,"0","0","0","0","0","0"
"14026",14026,"0","0","0","1","0","1"
"14027",14027,"0","0","1","1","0","1"
"14028",14028,"0","0","0","0","0","0"
"14029",14029,"1","1","1","1","1","1"
"14030",14030,"0","0","0","0","0","0"
"14031",14031,"1","1","1","1","1","1"
"14032",14032,"0","0","0","0","0","0"
"14033",14033,"0","0","0","0","0","0"
"14034",14034,"0","0","0","0","0","0"
"14035",14035,"0","0","0","0","0","0"
"14036",14036,"1","0","0","0","0","0"
"14037",14037,"0","0","0","0","0","0"
"14038",14038,"0","0","0","0","0","0"
"14039",14039,"1","1","1","1","1","1"
"14040",14040,"1","1","1","1","1","1"
"14041",14041,"1","0","0","0","0","0"
"14042",14042,"0","0","0","0","0","0"
"14043",14043,"1","1","1","1","1","1"
"14044",14044,"1","1","1","1","1","1"
"14045",14045,"0","0","0","0","0","0"
"14046",14046,"1","1","1","1","0","1"
"14047",14047,"0","0","0","0","0","0"
"14048",14048,"0","1","1","1","1","1"
"14049",14049,"1","1","1","1","1","1"
"14050",14050,"0","0","0","0","0","0"
"14051",14051,"0","0","0","0","0","0"
"14052",14052,"1","1","1","1","1","1"
"14053",14053,"0","0","0","0","0","0"
"14054",14054,"0","0","0","0","0","0"
"14055",14055,"0","1","0","0","0","0"
"14056",14056,"1","1","1","1","1","1"
"14057",14057,"0","0","0","0","0","0"
"14058",14058,"0","0","0","0","0","0"
"14059",14059,"0","0","0","0","0","0"
"14060",14060,"0","0","0","0","0","0"
"14061",14061,"0","0","0","1","0","0"
"14062",14062,"1","1","0","0","0","1"
"14063",14063,"0","0","0","0","0","0"
"14064",14064,"0","0","0","0","0","0"
"14065",14065,"1","1","1","1","1","1"
"14066",14066,"1","1","1","1","1","1"
"14067",14067,"1","1","1","1","1","1"
"14068",14068,"0","0","0","0","0","0"
"14069",14069,"0","0","0","0","0","0"
"14070",14070,"1","1","0","0","0","0"
"14071",14071,"0","0","0","0","0","0"
"14072",14072,"1","1","1","1","1","1"
"14073",14073,"1","1","1","1","1","1"
"14074",14074,"0","0","0","0","0","0"
"14075",14075,"0","0","0","0","0","0"
"14076",14076,"1","1","1","1","1","1"
"14077",14077,"0","0","0","0","0","0"
"14078",14078,"1","0","0","0","0","0"
"14079",14079,"0","0","0","0","0","0"
"14080",14080,"0","0","0","0","0","0"
"14081",14081,"0","0","0","0","0","0"
"14082",14082,"1","1","1","1","1","1"
"14083",14083,"1","1","1","1","1","1"
"14084",14084,"0","0","0","0","0","0"
"14085",14085,"1","0","0","1","1","1"
"14086",14086,"0","0","0","0","0","0"
"14087",14087,"0","0","0","0","0","0"
"14088",14088,"0","0","0","0","0","0"
"14089",14089,"0","1","1","0","0","1"
"14090",14090,"0","0","0","0","0","0"
"14091",14091,"0","0","0","0","0","0"
"14092",14092,"1","1","0","0","0","1"
"14093",14093,"0","0","0","1","0","0"
"14094",14094,"1","1","1","1","1","1"
"14095",14095,"1","1","1","1","1","1"
"14096",14096,"0","0","0","0","0","0"
"14097",14097,"0","0","0","1","1","1"
"14098",14098,"0","0","0","0","0","0"
"14099",14099,"0","0","0","0","0","0"
"14100",14100,"0","0","0","0","0","0"
"14101",14101,"0","0","0","0","0","0"
"14102",14102,"1","1","0","0","0","1"
"14103",14103,"0","0","0","0","0","0"
"14104",14104,"0","0","0","0","0","0"
"14105",14105,"1","1","1","1","0","1"
"14106",14106,"1","1","1","1","1","1"
"14107",14107,"1","1","1","1","1","1"
"14108",14108,"1","1","1","1","1","1"
"14109",14109,"0","0","0","0","0","0"
"14110",14110,"0","0","0","0","0","0"
"14111",14111,"0","0","0","0","0","0"
"14112",14112,"0","0","0","0","0","0"
"14113",14113,"1","1","1","1","1","1"
"14114",14114,"0","0","0","0","0","0"
"14115",14115,"1","1","1","1","1","1"
"14116",14116,"1","1","1","1","1","1"
"14117",14117,"1","0","0","1","1","1"
"14118",14118,"0","0","0","0","0","0"
"14119",14119,"0","0","0","0","0","0"
"14120",14120,"0","0","0","0","0","0"
"14121",14121,"0","0","1","1","1","1"
"14122",14122,"1","1","1","1","1","1"
"14123",14123,"0","0","1","1","1","1"
"14124",14124,"1","1","1","1","1","1"
"14125",14125,"1","1","1","1","1","1"
"14126",14126,"0","0","0","0","0","0"
"14127",14127,"0","0","0","1","1","1"
"14128",14128,"1","1","1","0","1","1"
"14129",14129,"0","0","0","0","0","0"
"14130",14130,"0","0","0","0","0","0"
"14131",14131,"1","0","0","0","0","0"
"14132",14132,"1","1","1","1","0","1"
"14133",14133,"0","0","0","0","0","0"
"14134",14134,"1","1","1","1","1","1"
"14135",14135,"0","0","0","0","0","0"
"14136",14136,"0","0","0","0","0","0"
"14137",14137,"0","1","1","1","1","1"
"14138",14138,"0","0","0","0","0","0"
"14139",14139,"0","0","0","0","0","0"
"14140",14140,"0","0","0","0","0","0"
"14141",14141,"1","1","1","1","1","1"
"14142",14142,"1","1","1","1","1","1"
"14143",14143,"0","1","0","1","1","1"
"14144",14144,"0","0","0","0","0","0"
"14145",14145,"1","1","1","1","1","1"
"14146",14146,"0","0","0","0","0","0"
"14147",14147,"1","1","1","1","1","1"
"14148",14148,"0","0","0","0","0","0"
"14149",14149,"0","0","0","0","0","0"
"14150",14150,"0","0","1","1","1","1"
"14151",14151,"0","0","0","0","0","0"
"14152",14152,"1","1","1","1","1","1"
"14153",14153,"0","0","0","0","0","0"
"14154",14154,"0","0","0","0","0","0"
"14155",14155,"0","0","0","0","0","0"
"14156",14156,"0","0","0","0","0","0"
"14157",14157,"1","1","1","1","1","1"
"14158",14158,"1","1","0","0","0","1"
"14159",14159,"1","1","1","1","1","1"
"14160",14160,"0","0","0","0","0","0"
"14161",14161,"0","0","0","0","0","0"
"14162",14162,"0","1","0","1","1","1"
"14163",14163,"1","0","0","0","0","0"
"14164",14164,"1","1","1","1","1","1"
"14165",14165,"0","0","0","0","0","0"
"14166",14166,"0","0","0","0","0","0"
"14167",14167,"0","0","0","0","0","0"
"14168",14168,"1","0","1","1","1","1"
"14169",14169,"0","0","0","0","0","0"
"14170",14170,"0","0","0","0","0","0"
"14171",14171,"0","0","0","0","0","0"
"14172",14172,"1","0","0","0","0","0"
"14173",14173,"1","1","0","0","0","1"
"14174",14174,"0","0","0","0","0","0"
"14175",14175,"0","1","1","1","1","1"
"14176",14176,"1","1","1","1","1","1"
"14177",14177,"1","0","0","0","0","0"
"14178",14178,"1","0","0","0","0","0"
"14179",14179,"1","0","0","0","0","0"
"14180",14180,"0","0","0","0","0","0"
"14181",14181,"0","1","1","1","1","1"
"14182",14182,"0","0","0","0","0","0"
"14183",14183,"0","1","1","1","1","1"
"14184",14184,"0","0","0","0","0","0"
"14185",14185,"1","1","0","0","1","0"
"14186",14186,"1","0","0","0","0","0"
"14187",14187,"1","1","1","1","1","1"
"14188",14188,"0","0","0","0","0","0"
"14189",14189,"0","0","0","0","0","0"
"14190",14190,"1","1","1","1","1","1"
"14191",14191,"0","0","0","0","0","0"
"14192",14192,"1","1","0","1","0","1"
"14193",14193,"0","0","0","0","0","0"
"14194",14194,"1","1","0","0","0","0"
"14195",14195,"1","1","1","1","1","1"
"14196",14196,"1","0","0","0","0","0"
"14197",14197,"0","0","0","0","0","0"
"14198",14198,"0","0","0","0","0","0"
"14199",14199,"1","1","1","1","1","1"
"14200",14200,"0","0","0","0","0","0"
"14201",14201,"0","1","0","0","0","1"
"14202",14202,"0","0","0","0","0","0"
"14203",14203,"1","1","1","1","1","1"
"14204",14204,"0","0","0","0","0","0"
"14205",14205,"1","1","0","0","0","1"
"14206",14206,"0","0","0","1","1","0"
"14207",14207,"0","0","0","0","0","0"
"14208",14208,"1","1","1","1","1","1"
"14209",14209,"1","1","0","0","0","0"
"14210",14210,"1","1","1","1","1","1"
"14211",14211,"1","1","1","1","1","1"
"14212",14212,"0","0","0","0","0","0"
"14213",14213,"0","0","0","0","0","0"
"14214",14214,"0","0","0","0","0","0"
"14215",14215,"0","0","0","0","0","0"
"14216",14216,"1","1","1","1","1","1"
"14217",14217,"0","0","0","0","0","0"
"14218",14218,"0","0","0","0","0","0"
"14219",14219,"1","1","1","1","1","1"
"14220",14220,"0","0","0","0","0","0"
"14221",14221,"0","0","0","0","0","0"
"14222",14222,"0","0","0","0","0","0"
"14223",14223,"1","1","1","1","0","1"
"14224",14224,"1","1","1","1","1","1"
"14225",14225,"0","0","0","0","0","0"
"14226",14226,"0","0","0","0","0","0"
"14227",14227,"1","0","1","1","1","1"
"14228",14228,"0","1","1","1","1","1"
"14229",14229,"0","0","0","0","0","0"
"14230",14230,"1","1","1","1","1","1"
"14231",14231,"1","1","1","1","1","1"
"14232",14232,"1","1","1","1","1","1"
"14233",14233,"0","0","0","0","0","0"
"14234",14234,"0","0","1","1","1","1"
"14235",14235,"0","0","0","0","0","0"
"14236",14236,"0","0","0","0","0","0"
"14237",14237,"0","0","0","1","0","1"
"14238",14238,"0","1","0","0","0","0"
"14239",14239,"0","0","1","1","1","1"
"14240",14240,"1","1","1","1","1","1"
"14241",14241,"1","1","1","1","1","1"
"14242",14242,"0","0","0","0","0","0"
"14243",14243,"1","1","1","1","1","1"
"14244",14244,"1","0","0","0","0","1"
"14245",14245,"1","1","0","0","0","0"
"14246",14246,"1","1","1","1","1","1"
"14247",14247,"1","1","1","1","1","1"
"14248",14248,"0","0","0","0","0","0"
"14249",14249,"0","0","0","0","0","0"
"14250",14250,"0","0","0","0","0","0"
"14251",14251,"0","0","0","0","0","0"
"14252",14252,"0","0","0","0","0","0"
"14253",14253,"1","0","1","1","1","1"
"14254",14254,"0","0","0","0","0","0"
"14255",14255,"0","0","0","0","0","0"
"14256",14256,"1","1","1","1","1","1"
"14257",14257,"1","1","1","1","1","1"
"14258",14258,"0","0","0","0","0","0"
"14259",14259,"0","0","0","0","0","0"
"14260",14260,"0","0","0","0","0","0"
"14261",14261,"1","1","1","1","1","1"
"14262",14262,"1","1","1","1","1","1"
"14263",14263,"0","0","0","0","0","0"
"14264",14264,"1","0","0","0","0","0"
"14265",14265,"1","1","1","1","0","1"
"14266",14266,"1","1","1","1","1","1"
"14267",14267,"0","0","0","0","0","0"
"14268",14268,"0","0","0","0","0","0"
"14269",14269,"1","1","1","1","1","1"
"14270",14270,"0","0","0","0","0","0"
"14271",14271,"1","1","1","1","1","1"
"14272",14272,"1","1","1","1","1","1"
"14273",14273,"0","1","1","1","1","1"
"14274",14274,"0","0","0","0","0","0"
"14275",14275,"0","0","0","0","0","0"
"14276",14276,"0","0","0","0","0","0"
"14277",14277,"0","0","0","0","0","0"
"14278",14278,"0","0","0","0","0","0"
"14279",14279,"0","0","0","0","0","0"
"14280",14280,"1","1","1","1","1","1"
"14281",14281,"1","1","1","1","1","1"
"14282",14282,"1","1","1","1","1","1"
"14283",14283,"0","0","0","0","0","0"
"14284",14284,"0","0","0","0","1","0"
"14285",14285,"0","0","0","0","0","0"
"14286",14286,"0","0","0","0","0","0"
"14287",14287,"0","0","0","0","0","0"
"14288",14288,"0","0","0","0","0","0"
"14289",14289,"0","0","0","0","0","0"
"14290",14290,"0","0","0","0","0","0"
"14291",14291,"1","0","0","0","0","0"
"14292",14292,"1","1","1","1","1","1"
"14293",14293,"0","0","0","0","0","0"
"14294",14294,"0","0","0","0","0","0"
"14295",14295,"1","1","1","1","1","1"
"14296",14296,"0","0","0","0","0","0"
"14297",14297,"0","0","0","0","0","0"
"14298",14298,"0","0","0","0","0","0"
"14299",14299,"0","0","0","0","0","0"
"14300",14300,"1","0","0","1","1","1"
"14301",14301,"0","0","0","0","0","0"
"14302",14302,"1","1","1","1","1","1"
"14303",14303,"0","0","0","0","0","0"
"14304",14304,"0","1","1","1","1","1"
"14305",14305,"0","0","0","0","0","0"
"14306",14306,"0","0","0","0","0","0"
"14307",14307,"0","0","0","0","0","0"
"14308",14308,"0","0","0","0","0","0"
"14309",14309,"0","0","0","0","0","0"
"14310",14310,"1","1","1","1","0","1"
"14311",14311,"1","1","0","0","0","1"
"14312",14312,"1","1","1","1","1","1"
"14313",14313,"1","1","1","1","1","1"
"14314",14314,"1","1","1","1","1","1"
"14315",14315,"0","0","0","0","0","0"
"14316",14316,"0","0","0","0","0","0"
"14317",14317,"1","1","1","1","1","1"
"14318",14318,"0","0","0","0","0","0"
"14319",14319,"0","0","0","0","0","0"
"14320",14320,"0","0","0","0","0","0"
"14321",14321,"1","1","1","1","1","1"
"14322",14322,"0","0","0","0","0","0"
"14323",14323,"1","1","1","1","1","1"
"14324",14324,"0","1","1","1","1","1"
"14325",14325,"1","0","0","0","0","0"
"14326",14326,"1","1","1","1","1","1"
"14327",14327,"0","0","0","0","0","0"
"14328",14328,"0","0","0","0","0","0"
"14329",14329,"1","1","1","1","1","1"
"14330",14330,"1","1","1","1","1","1"
"14331",14331,"0","1","1","1","1","1"
"14332",14332,"0","0","0","0","0","0"
"14333",14333,"1","1","1","1","1","1"
"14334",14334,"1","1","1","1","1","1"
"14335",14335,"1","1","1","1","1","1"
"14336",14336,"0","0","0","0","0","0"
"14337",14337,"0","0","0","0","0","0"
"14338",14338,"1","1","1","1","1","1"
"14339",14339,"1","1","1","1","1","1"
"14340",14340,"1","1","1","1","1","1"
"14341",14341,"0","0","0","0","0","0"
"14342",14342,"0","0","0","0","0","0"
"14343",14343,"0","0","0","0","0","0"
"14344",14344,"0","0","0","0","0","0"
"14345",14345,"1","1","1","1","1","1"
"14346",14346,"0","0","0","0","0","0"
"14347",14347,"0","0","0","0","0","0"
"14348",14348,"1","1","1","1","1","1"
"14349",14349,"0","0","0","0","0","0"
"14350",14350,"0","1","0","0","0","1"
"14351",14351,"0","0","0","0","0","0"
"14352",14352,"1","1","1","1","1","1"
"14353",14353,"0","0","0","1","0","1"
"14354",14354,"0","1","1","1","1","1"
"14355",14355,"1","1","1","1","1","1"
"14356",14356,"0","0","0","0","1","0"
"14357",14357,"1","1","1","1","1","1"
"14358",14358,"0","0","0","0","0","0"
"14359",14359,"1","1","1","1","1","1"
"14360",14360,"1","1","1","1","1","1"
"14361",14361,"0","1","1","1","1","1"
"14362",14362,"1","1","1","1","1","1"
"14363",14363,"0","0","0","0","0","0"
"14364",14364,"1","1","1","1","1","1"
"14365",14365,"1","0","0","0","0","0"
"14366",14366,"1","1","1","1","1","1"
"14367",14367,"1","1","1","1","1","1"
"14368",14368,"0","1","1","1","1","1"
"14369",14369,"0","1","0","0","0","0"
"14370",14370,"0","0","0","0","0","0"
"14371",14371,"0","1","1","1","1","1"
"14372",14372,"0","0","0","0","0","0"
"14373",14373,"0","0","0","0","0","0"
"14374",14374,"0","1","1","1","1","1"
"14375",14375,"0","0","0","1","0","0"
"14376",14376,"1","1","1","1","1","1"
"14377",14377,"1","1","1","1","1","1"
"14378",14378,"1","1","1","1","1","1"
"14379",14379,"0","0","0","0","0","0"
"14380",14380,"0","1","0","0","0","0"
"14381",14381,"1","1","1","1","1","1"
"14382",14382,"0","0","0","0","0","0"
"14383",14383,"0","0","0","0","0","0"
"14384",14384,"0","0","0","0","0","0"
"14385",14385,"0","0","0","0","0","0"
"14386",14386,"0","0","0","0","0","0"
"14387",14387,"0","0","0","0","0","0"
"14388",14388,"1","1","1","1","1","1"
"14389",14389,"1","0","0","0","0","0"
"14390",14390,"1","1","1","1","1","1"
"14391",14391,"0","0","0","0","0","0"
"14392",14392,"0","0","0","0","0","0"
"14393",14393,"0","0","0","0","0","0"
"14394",14394,"0","0","0","0","0","0"
"14395",14395,"0","1","0","0","0","1"
"14396",14396,"1","0","0","0","0","0"
"14397",14397,"0","0","0","0","0","0"
"14398",14398,"0","0","0","0","0","0"
"14399",14399,"1","1","1","1","1","1"
"14400",14400,"0","0","0","0","0","0"
"14401",14401,"1","0","0","0","0","0"
"14402",14402,"0","1","0","0","0","0"
"14403",14403,"0","0","0","0","0","0"
"14404",14404,"1","1","1","1","1","1"
"14405",14405,"0","0","0","0","0","0"
"14406",14406,"0","0","0","0","0","0"
"14407",14407,"1","1","1","1","1","1"
"14408",14408,"1","1","1","0","1","1"
"14409",14409,"0","1","0","0","0","0"
"14410",14410,"1","1","1","1","1","1"
"14411",14411,"0","0","0","0","0","0"
"14412",14412,"1","1","1","1","1","1"
"14413",14413,"0","1","1","1","1","1"
"14414",14414,"1","1","1","1","1","1"
"14415",14415,"1","0","0","1","0","0"
"14416",14416,"1","1","1","1","1","1"
"14417",14417,"0","1","1","1","1","1"
"14418",14418,"0","0","0","0","0","0"
"14419",14419,"0","0","0","0","0","0"
"14420",14420,"1","1","1","1","1","1"
"14421",14421,"0","0","0","0","0","0"
"14422",14422,"1","1","1","1","1","1"
"14423",14423,"0","0","0","0","0","0"
"14424",14424,"1","1","1","1","0","1"
"14425",14425,"0","0","0","0","0","0"
"14426",14426,"0","0","0","0","0","0"
"14427",14427,"1","1","1","1","1","1"
"14428",14428,"1","1","1","1","1","1"
"14429",14429,"1","1","1","1","1","1"
"14430",14430,"1","1","1","1","1","1"
"14431",14431,"0","0","0","0","0","0"
"14432",14432,"0","0","0","0","0","0"
"14433",14433,"0","0","0","0","0","0"
"14434",14434,"0","0","0","0","0","0"
"14435",14435,"1","1","1","1","1","1"
"14436",14436,"0","0","0","0","0","0"
"14437",14437,"1","1","1","1","1","1"
"14438",14438,"1","0","0","0","0","0"
"14439",14439,"1","1","1","1","1","1"
"14440",14440,"1","1","1","1","1","1"
"14441",14441,"0","0","0","0","0","0"
"14442",14442,"0","0","0","0","0","0"
"14443",14443,"1","1","1","1","1","1"
"14444",14444,"0","1","0","0","1","1"
"14445",14445,"0","0","0","0","0","0"
"14446",14446,"1","1","1","1","1","1"
"14447",14447,"1","1","1","1","1","1"
"14448",14448,"0","0","0","0","0","0"
"14449",14449,"0","0","0","0","0","0"
"14450",14450,"0","0","0","0","0","0"
"14451",14451,"1","1","1","1","1","1"
"14452",14452,"1","1","1","1","1","1"
"14453",14453,"0","0","0","0","0","0"
"14454",14454,"0","0","0","0","0","0"
"14455",14455,"1","1","1","1","1","1"
"14456",14456,"0","0","0","0","0","0"
"14457",14457,"1","1","1","1","1","1"
"14458",14458,"0","0","0","0","0","0"
"14459",14459,"0","0","0","0","0","0"
"14460",14460,"0","0","0","0","0","0"
"14461",14461,"0","0","0","0","0","0"
"14462",14462,"0","1","0","0","0","0"
"14463",14463,"1","1","1","1","1","1"
"14464",14464,"1","1","1","1","1","1"
"14465",14465,"1","0","0","0","0","0"
"14466",14466,"1","1","0","0","0","0"
"14467",14467,"0","0","0","0","0","0"
"14468",14468,"0","1","1","1","1","1"
"14469",14469,"0","0","0","0","0","0"
"14470",14470,"1","1","1","1","1","1"
"14471",14471,"1","1","1","1","1","1"
"14472",14472,"1","1","1","1","1","1"
"14473",14473,"0","0","0","0","0","0"
"14474",14474,"0","0","0","0","0","0"
"14475",14475,"0","0","0","0","0","0"
"14476",14476,"1","1","1","0","0","1"
"14477",14477,"0","0","0","0","0","0"
"14478",14478,"0","0","0","0","0","0"
"14479",14479,"1","1","1","1","1","1"
"14480",14480,"1","1","1","1","1","1"
"14481",14481,"0","0","0","0","0","0"
"14482",14482,"1","1","1","1","1","1"
"14483",14483,"0","0","0","0","0","0"
"14484",14484,"0","0","0","0","0","0"
"14485",14485,"1","1","1","1","1","1"
"14486",14486,"0","0","0","0","0","0"
"14487",14487,"0","0","0","0","0","0"
"14488",14488,"0","0","0","0","0","0"
"14489",14489,"1","1","1","1","1","1"
"14490",14490,"1","1","1","1","1","1"
"14491",14491,"0","0","0","0","0","0"
"14492",14492,"0","0","0","0","0","0"
"14493",14493,"1","1","1","1","1","1"
"14494",14494,"1","1","1","1","1","1"
"14495",14495,"1","1","1","1","1","1"
"14496",14496,"0","1","1","1","1","1"
"14497",14497,"1","1","1","1","1","1"
"14498",14498,"1","0","1","1","1","1"
"14499",14499,"0","0","0","0","0","0"
"14500",14500,"0","0","0","0","0","0"
"14501",14501,"1","1","1","1","1","1"
"14502",14502,"1","1","1","1","1","1"
"14503",14503,"0","0","0","0","0","0"
"14504",14504,"0","0","0","0","0","0"
"14505",14505,"1","1","1","1","1","1"
"14506",14506,"1","0","0","1","1","1"
"14507",14507,"1","1","1","1","1","1"
"14508",14508,"1","1","1","1","1","1"
"14509",14509,"1","1","1","1","0","1"
"14510",14510,"0","0","0","0","0","0"
"14511",14511,"0","0","0","0","0","0"
"14512",14512,"0","0","0","0","0","0"
"14513",14513,"0","0","0","0","0","0"
"14514",14514,"0","0","0","0","0","0"
"14515",14515,"0","0","0","0","0","0"
"14516",14516,"0","0","0","0","0","0"
"14517",14517,"1","1","1","1","1","1"
"14518",14518,"1","1","1","1","1","1"
"14519",14519,"1","1","1","1","1","1"
"14520",14520,"1","0","0","0","0","0"
"14521",14521,"0","0","0","0","0","0"
"14522",14522,"1","1","1","1","0","1"
"14523",14523,"1","1","1","1","1","1"
"14524",14524,"0","0","0","0","0","0"
"14525",14525,"1","1","1","1","1","1"
"14526",14526,"1","1","1","1","1","1"
"14527",14527,"1","1","1","1","1","1"
"14528",14528,"0","0","0","0","0","0"
"14529",14529,"1","0","0","0","0","0"
"14530",14530,"0","0","0","0","0","0"
"14531",14531,"0","0","0","0","0","0"
"14532",14532,"1","1","1","1","1","1"
"14533",14533,"0","0","0","0","0","0"
"14534",14534,"0","0","0","0","0","0"
"14535",14535,"0","0","0","0","0","0"
"14536",14536,"0","0","0","0","0","0"
"14537",14537,"1","1","1","1","1","1"
"14538",14538,"0","1","0","0","0","1"
"14539",14539,"1","1","1","1","1","1"
"14540",14540,"0","1","1","1","1","1"
"14541",14541,"0","1","1","1","1","1"
"14542",14542,"0","0","1","1","1","1"
"14543",14543,"0","0","0","0","0","0"
"14544",14544,"1","1","1","1","1","1"
"14545",14545,"1","1","1","1","1","1"
"14546",14546,"1","0","0","1","0","0"
"14547",14547,"1","1","1","1","1","1"
"14548",14548,"0","0","0","0","0","0"
"14549",14549,"1","1","1","1","1","1"
"14550",14550,"0","1","1","1","0","1"
"14551",14551,"1","1","1","1","1","1"
"14552",14552,"1","1","1","1","1","1"
"14553",14553,"0","0","0","0","0","0"
"14554",14554,"0","0","0","0","0","0"
"14555",14555,"1","0","1","1","0","1"
"14556",14556,"1","1","1","1","1","1"
"14557",14557,"1","1","1","1","1","1"
"14558",14558,"1","1","1","1","1","1"
"14559",14559,"0","0","0","0","0","0"
"14560",14560,"1","1","1","1","1","1"
"14561",14561,"1","1","1","1","1","1"
"14562",14562,"1","1","1","1","0","1"
"14563",14563,"1","1","1","1","1","1"
"14564",14564,"0","0","0","0","0","0"
"14565",14565,"1","1","1","1","1","1"
"14566",14566,"1","1","1","1","0","1"
"14567",14567,"0","0","0","0","0","0"
"14568",14568,"0","0","0","0","0","0"
"14569",14569,"1","1","1","1","1","1"
"14570",14570,"1","1","1","1","1","1"
"14571",14571,"1","1","0","1","0","1"
"14572",14572,"0","0","0","0","0","0"
"14573",14573,"1","1","1","1","1","1"
"14574",14574,"1","1","1","1","1","1"
"14575",14575,"1","1","1","1","1","1"
"14576",14576,"1","1","1","1","1","1"
"14577",14577,"1","1","1","1","0","1"
"14578",14578,"1","0","0","0","0","0"
"14579",14579,"1","1","1","1","1","0"
"14580",14580,"0","1","1","1","1","1"
"14581",14581,"0","1","1","1","1","1"
"14582",14582,"1","0","1","1","1","1"
"14583",14583,"0","0","0","0","0","0"
"14584",14584,"1","1","1","1","1","1"
"14585",14585,"0","0","0","0","0","0"
"14586",14586,"1","1","1","1","1","1"
"14587",14587,"0","0","0","0","0","0"
"14588",14588,"0","0","0","0","0","0"
"14589",14589,"0","0","0","0","0","0"
"14590",14590,"1","1","1","1","1","1"
"14591",14591,"0","0","0","0","0","0"
"14592",14592,"0","0","0","0","0","0"
"14593",14593,"1","1","1","1","1","1"
"14594",14594,"0","0","0","0","0","0"
"14595",14595,"0","1","1","1","1","1"
"14596",14596,"1","1","1","1","0","1"
"14597",14597,"0","1","0","0","0","0"
"14598",14598,"0","0","0","1","1","0"
"14599",14599,"1","0","0","0","1","0"
"14600",14600,"0","0","0","0","0","0"
"14601",14601,"1","1","1","1","1","1"
"14602",14602,"1","1","1","1","1","1"
"14603",14603,"1","1","1","1","1","1"
"14604",14604,"0","0","0","0","0","0"
"14605",14605,"0","0","0","0","0","0"
"14606",14606,"1","0","0","0","0","0"
"14607",14607,"0","0","0","0","0","1"
"14608",14608,"1","1","1","1","1","1"
"14609",14609,"0","0","0","0","0","0"
"14610",14610,"1","1","1","1","1","1"
"14611",14611,"1","1","1","1","1","1"
"14612",14612,"1","0","1","1","1","1"
"14613",14613,"0","0","0","0","0","0"
"14614",14614,"0","0","0","0","0","0"
"14615",14615,"0","1","1","1","0","1"
"14616",14616,"1","1","1","1","1","1"
"14617",14617,"1","0","0","0","0","0"
"14618",14618,"1","0","0","0","0","0"
"14619",14619,"0","0","0","1","1","1"
"14620",14620,"0","1","1","1","0","1"
"14621",14621,"1","1","1","1","1","1"
"14622",14622,"1","1","1","1","1","1"
"14623",14623,"0","0","0","0","0","0"
"14624",14624,"0","0","0","0","0","0"
"14625",14625,"1","0","0","1","0","0"
"14626",14626,"0","0","0","0","0","0"
"14627",14627,"1","1","1","1","1","1"
"14628",14628,"1","1","1","1","1","1"
"14629",14629,"0","0","0","0","0","0"
"14630",14630,"1","1","1","1","1","1"
"14631",14631,"0","0","0","0","0","0"
"14632",14632,"0","0","0","0","0","0"
"14633",14633,"1","1","1","1","1","1"
"14634",14634,"1","0","0","0","0","0"
"14635",14635,"0","0","0","0","0","0"
"14636",14636,"1","1","1","1","1","1"
"14637",14637,"1","1","1","1","1","1"
"14638",14638,"1","0","0","0","0","0"
"14639",14639,"0","1","1","1","1","1"
"14640",14640,"0","0","0","0","0","0"
"14641",14641,"1","1","1","1","1","1"
"14642",14642,"0","0","0","0","0","0"
"14643",14643,"1","1","1","1","1","1"
"14644",14644,"1","0","0","0","0","0"
"14645",14645,"0","0","0","0","0","0"
"14646",14646,"0","0","0","0","0","0"
"14647",14647,"0","0","0","0","0","0"
"14648",14648,"0","0","0","0","0","0"
"14649",14649,"0","0","0","0","0","0"
"14650",14650,"0","0","0","0","0","0"
"14651",14651,"1","0","0","0","0","0"
"14652",14652,"1","1","1","1","0","1"
"14653",14653,"1","1","1","1","1","1"
"14654",14654,"1","1","1","1","1","1"
"14655",14655,"0","0","0","0","0","0"
"14656",14656,"0","1","0","0","0","0"
"14657",14657,"1","1","1","1","1","1"
"14658",14658,"0","0","0","0","0","0"
"14659",14659,"0","1","1","1","1","1"
"14660",14660,"1","1","1","1","1","1"
"14661",14661,"1","1","1","1","1","1"
"14662",14662,"1","1","1","1","1","1"
"14663",14663,"1","1","1","1","1","1"
